image_path,label,file_name,file_size_kb,is_valid,width,height,channels
data\raw\Organic\coffee_tea_bags\group2F7162Fmenu2F111220_1.jpg,organic,group2F7162Fmenu2F111220_1.jpg,143.45,True,1080,1476,3
data\raw\Organic\coffee_tea_bags\hd_panduranga_coffee_900x_afac79ed-a644-49e3-8145-f6b8f7caf3ad.jpg,organic,hd_panduranga_coffee_900x_afac79ed-a644-49e3-8145-f6b8f7caf3ad.jpg,66.68,True,720,720,3
data\raw\Organic\coffee_tea_bags\Hugo-Coffee-Tea-bags.jpeg,organic,Hugo-Coffee-Tea-bags.jpeg,66.95,True,1024,683,3
data\raw\Organic\coffee_tea_bags\il_570xN.2192109093_s5rf.jpg,organic,il_570xN.2192109093_s5rf.jpg,145.95,True,570,760,3
data\raw\Organic\coffee_tea_bags\IMG_20210615_140202_1_99c77e7f-6033-43bd-b5d6-bac37c2cb86b_1024x.jpg,organic,IMG_20210615_140202_1_99c77e7f-6033-43bd-b5d6-bac37c2cb86b_1024x.jpg,139.41,True,1024,1024,3
data\raw\Organic\coffee_tea_bags\IMG_7701.JPG.jpg,organic,IMG_7701.JPG.jpg,831.31,True,2500,1875,3
data\raw\Organic\coffee_tea_bags\IMG_7747.JPG.jpg,organic,IMG_7747.JPG.jpg,738.16,True,2500,1875,3
data\raw\Organic\coffee_tea_bags\Indian_coffee_beans.jpg,organic,Indian_coffee_beans.jpg,3835.05,True,3648,2736,3
data\raw\Organic\coffee_tea_bags\Kilimanjaro-Tanzania-Roasted-Coffee-Beans-_2_1200x.jpg,organic,Kilimanjaro-Tanzania-Roasted-Coffee-Beans-_2_1200x.jpg,317.05,True,1200,1200,3
data\raw\Organic\coffee_tea_bags\l-against-white-background-concept-composting-eco-friendly-recycling-2BEXG0J.jpg,organic,l-against-white-background-concept-composting-eco-friendly-recycling-2BEXG0J.jpg,128.34,True,1300,957,3
data\raw\Organic\coffee_tea_bags\LaurenElliePhoto-04001_06e128bc-2494-45da-8b95-d58055a1b85d_600x.jpg,organic,LaurenElliePhoto-04001_06e128bc-2494-45da-8b95-d58055a1b85d_600x.jpg,94.89,True,600,900,3
data\raw\Organic\coffee_tea_bags\main-qimg-54e341d2fe11ce073c93be5f450cee44.webp,organic,main-qimg-54e341d2fe11ce073c93be5f450cee44.webp,36.65,True,600,600,3
data\raw\Organic\coffee_tea_bags\Maplenut-Large.png,organic,Maplenut-Large.png,3804.18,True,1920,1920,3
data\raw\Organic\coffee_tea_bags\Masala-Chai-Tin-Can-_200gm.jpg,organic,Masala-Chai-Tin-Can-_200gm.jpg,36.08,True,500,500,3
data\raw\Organic\coffee_tea_bags\moringa-dip-bags-500x500.jpg,organic,moringa-dip-bags-500x500.jpg,45.07,True,500,333,3
data\raw\Organic\coffee_tea_bags\MP000000016744408_658Wx734H_202303032000391.jpeg,organic,MP000000016744408_658Wx734H_202303032000391.jpeg,92.05,True,658,734,3
data\raw\Organic\coffee_tea_bags\mysore-nuggets-405586_595x.jpg,organic,mysore-nuggets-405586_595x.jpg,71.65,True,595,595,3
data\raw\Organic\coffee_tea_bags\Naivo-Craft-Coffee-With-Coffee-Brewing-Equipment.jpg,organic,Naivo-Craft-Coffee-With-Coffee-Brewing-Equipment.jpg,118.94,True,1000,667,3
data\raw\Organic\coffee_tea_bags\open-bags-and-collect-tea-leaves-for-composting.jpg,organic,open-bags-and-collect-tea-leaves-for-composting.jpg,58.56,True,730,387,3
data\raw\Organic\coffee_tea_bags\p-glass-jars-with-tea-bags-and-paper-bags-with-coffee-beans-on-shelves-toned.jpg,organic,p-glass-jars-with-tea-bags-and-paper-bags-with-coffee-beans-on-shelves-toned.jpg,75.86,True,1300,866,3
data\raw\Organic\coffee_tea_bags\pices-in-glass-armudu-with-coffee-beans-and-sugar-on-dark-background-2EW6TH7.jpg,organic,pices-in-glass-armudu-with-coffee-beans-and-sugar-on-dark-background-2EW6TH7.jpg,95.16,True,867,1390,3
data\raw\Organic\coffee_tea_bags\png-transparent-instant-coffee-espresso-coffee-bag-tea-bag-coffee-food-tea-coffee.png,organic,png-transparent-instant-coffee-espresso-coffee-bag-tea-bag-coffee-food-tea-coffee.png,150.13,True,920,1185,3
data\raw\Organic\coffee_tea_bags\post-everything-bread-tea-bags-coffee-grounds-i-even-dump-out-my-old-quote-1.jpg,organic,post-everything-bread-tea-bags-coffee-grounds-i-even-dump-out-my-old-quote-1.jpg,65.47,True,620,800,3
data\raw\Organic\coffee_tea_bags\premiumcoffe.jpg,organic,premiumcoffe.jpg,31.25,True,1348,1348,3
data\raw\Organic\coffee_tea_bags\product-jpeg-500x500.jpg,organic,product-jpeg-500x500.jpg,31.52,True,281,500,3
data\raw\Organic\coffee_tea_bags\Progetto-senza-titolo.jpg,organic,Progetto-senza-titolo.jpg,106.18,True,1200,628,3
data\raw\Organic\coffee_tea_bags\PS_ImmunityBoost_Pack-MockUp-with-Teabag_FRONT_600x.png,organic,PS_ImmunityBoost_Pack-MockUp-with-Teabag_FRONT_600x.png,202.76,True,600,600,3
data\raw\Organic\coffee_tea_bags\RealCoffeeBag-2-1024x768.jpg,organic,RealCoffeeBag-2-1024x768.jpg,99.58,True,1024,768,3
data\raw\Organic\coffee_tea_bags\S7e1e604f3d034f399a52858e8be639dfQ.jpg,organic,S7e1e604f3d034f399a52858e8be639dfQ.jpg,225.57,True,2000,2000,3
data\raw\Organic\coffee_tea_bags\set-cup-of-tea-with-bag-bag-coffee-beans-coffee-vector-46052070.jpg,organic,set-cup-of-tea-with-bag-bag-coffee-beans-coffee-vector-46052070.jpg,88.36,True,1000,1080,3
data\raw\Organic\coffee_tea_bags\set-isometric-line-coffee-beans-cup-tea-with-bag-vector-46606594.jpg,organic,set-isometric-line-coffee-beans-cup-tea-with-bag-vector-46606594.jpg,67.12,True,1000,780,3
data\raw\Organic\coffee_tea_bags\shutterstock_1976758055.jpg,organic,shutterstock_1976758055.jpg,864.46,True,1000,667,3
data\raw\Organic\coffee_tea_bags\slider_25.png,organic,slider_25.png,2200.4,True,2393,1049,3
data\raw\Organic\coffee_tea_bags\south-indian-filter-coffee-served-traditional-tumbler-cup-roasted-raw-beans_466689-88216.jpg,organic,south-indian-filter-coffee-served-traditional-tumbler-cup-roasted-raw-beans_466689-88216.jpg,43.57,True,626,418,3
data\raw\Organic\coffee_tea_bags\sted-Coffee-Bean-Tea-Bags-for-400g-500g-1kg-Stand-up-Mylar-Zip-Lock-Pouches.webp,organic,sted-Coffee-Bean-Tea-Bags-for-400g-500g-1kg-Stand-up-Mylar-Zip-Lock-Pouches.webp,336.67,True,1500,1500,3
data\raw\Organic\coffee_tea_bags\Steeped-Coffee-01-hero-sub-1170x780.jpg,organic,Steeped-Coffee-01-hero-sub-1170x780.jpg,179.79,True,1170,780,3
data\raw\Organic\coffee_tea_bags\stock-photo-three-tea-bags-lie-on-a-background-of-coffee-beans-2135663021.jpg,organic,stock-photo-three-tea-bags-lie-on-a-background-of-coffee-beans-2135663021.jpg,604.77,True,1500,1101,3
data\raw\Organic\coffee_tea_bags\Tassyam-Ground-Coffee-150-gm-SDL893659180-1-dc5dd.jpg,organic,Tassyam-Ground-Coffee-150-gm-SDL893659180-1-dc5dd.jpg,63.76,True,850,995,3
data\raw\Organic\coffee_tea_bags\tea-5174668_1280-e1619903116935.jpg,organic,tea-5174668_1280-e1619903116935.jpg,58.59,True,1200,675,3
data\raw\Organic\coffee_tea_bags\tea-bag-recycling.jpg,organic,tea-bag-recycling.jpg,125.6,True,300,400,3
data\raw\Organic\coffee_tea_bags\tea-bags-and-coffee-beans-DE0A54.jpg,organic,tea-bags-and-coffee-beans-DE0A54.jpg,85.17,True,866,1390,3
data\raw\Organic\coffee_tea_bags\tea-bags-ready-for-despatch-india-AR828D.jpg,organic,tea-bags-ready-for-despatch-india-AR828D.jpg,247.31,True,1300,963,3
data\raw\Organic\coffee_tea_bags\tea-morning-green-yellow.jpg,organic,tea-morning-green-yellow.jpg,56.94,True,910,607,3
data\raw\Organic\coffee_tea_bags\tea-vector-line-icons-contains-such-icons-as-cup-of-tea-teabags-coffee-beans.jpg,organic,tea-vector-line-icons-contains-such-icons-as-cup-of-tea-teabags-coffee-beans.jpg,30.45,True,1300,824,3
data\raw\Organic\coffee_tea_bags\teabag.jpg,organic,teabag.jpg,73.02,True,640,480,3
data\raw\Organic\coffee_tea_bags\Teabags-and-coffee-grounds.jpg,organic,Teabags-and-coffee-grounds.jpg,141.75,True,688,688,3
data\raw\Organic\coffee_tea_bags\Teabags20and20coffee20filter20with20ground20coffee.jpeg,organic,Teabags20and20coffee20filter20with20ground20coffee.jpeg,266.47,True,1980,1080,3
data\raw\Organic\coffee_tea_bags\ted-ground-coffee-beans-product-images-orvj6ewaogu-p602294106-1-202306100653.jpg,organic,ted-ground-coffee-beans-product-images-orvj6ewaogu-p602294106-1-202306100653.jpg,356.53,True,1500,1500,3
data\raw\Organic\coffee_tea_bags\th-coffee-beans-top-view-with-shadow-isolated-on-white-background-1839213553.jpg,organic,th-coffee-beans-top-view-with-shadow-isolated-on-white-background-1839213553.jpg,1081.47,True,1500,1101,3
data\raw\Organic\coffee_tea_bags\Top-5-Coffee-Producing-States-In-India.png,organic,Top-5-Coffee-Producing-States-In-India.png,675.38,True,800,445,3
data\raw\Organic\coffee_tea_bags\Tropical_1800x.jpg,organic,Tropical_1800x.jpg,174.89,True,1800,1800,3
data\raw\Organic\coffee_tea_bags\TRYOURFLAVOURSslides_0_1badd587-e728-4880-af9d-0751df69b9f4_1500x.jpg,organic,TRYOURFLAVOURSslides_0_1badd587-e728-4880-af9d-0751df69b9f4_1500x.jpg,366.84,True,1500,2120,3
data\raw\Organic\coffee_tea_bags\Types-Of-Coffee-Packaging.jpg,organic,Types-Of-Coffee-Packaging.jpg,74.28,True,1920,1080,3
data\raw\Organic\coffee_tea_bags\used_teabags_garden_featured.png,organic,used_teabags_garden_featured.png,460.75,True,1200,630,3
data\raw\Organic\coffee_tea_bags\VksIbFlMs_orig_1080x1440_crop_center.jpg,organic,VksIbFlMs_orig_1080x1440_crop_center.jpg,231.33,True,1080,1440,3
data\raw\Organic\coffee_tea_bags\VOTHxV2Bgg.jpg,organic,VOTHxV2Bgg.jpg,58.19,True,800,800,3
data\raw\Organic\coffee_tea_bags\White-Chocolate-Covered-Cappuccino-Coffee-Beans-2.jpg,organic,White-Chocolate-Covered-Cappuccino-Coffee-Beans-2.jpg,221.13,True,1600,1600,3
data\raw\Organic\coffee_tea_bags\WildlandCoffee-2.jpg,organic,WildlandCoffee-2.jpg,44.1,True,750,562,3
data\raw\Organic\coffee_tea_bags\Woman-Cooking-Onions-478x308.jpg,organic,Woman-Cooking-Onions-478x308.jpg,33.43,True,478,308,3
data\raw\Organic\coffee_tea_bags\zindagi_green_coffee_beans_400_gm_0.jpg,organic,zindagi_green_coffee_beans_400_gm_0.jpg,30.72,True,600,600,3
data\raw\Organic\egg_shells\-as-calcium-supplement-popular-asia-india-powder-ground-egg-shells-119970282.jpg,organic,-as-calcium-supplement-popular-asia-india-powder-ground-egg-shells-119970282.jpg,45.57,True,800,534,3
data\raw\Organic\egg_shells\-of-the-indian-and-pacific-oceans-an-endangered-species-they-travel-t-M9AFPW.jpg,organic,-of-the-indian-and-pacific-oceans-an-endangered-species-they-travel-t-M9AFPW.jpg,273.51,True,1300,957,3
data\raw\Organic\egg_shells\-shells-with-warm-water-used-as-a-calcium-supplement-and-popular-in-asia-and.jpg,organic,-shells-with-warm-water-used-as-a-calcium-supplement-and-popular-in-asia-and.jpg,85.08,True,1300,866,3
data\raw\Organic\egg_shells\001_486_IMG_broken-brown-eggshell-marble-surface.jpg,organic,001_486_IMG_broken-brown-eggshell-marble-surface.jpg,63.74,True,1080,790,3
data\raw\Organic\egg_shells\1-s2.0-S0950061822018086-ga1.jpg,organic,1-s2.0-S0950061822018086-ga1.jpg,33.32,True,500,128,3
data\raw\Organic\egg_shells\10-Cool-Things-to-Do-With-Eggshells.png,organic,10-Cool-Things-to-Do-With-Eggshells.png,546.67,True,875,1556,3
data\raw\Organic\egg_shells\1000_F_211028023_4K207bEPU7N2cJyvk92D4Ik0TKD93rzy.jpg,organic,1000_F_211028023_4K207bEPU7N2cJyvk92D4Ik0TKD93rzy.jpg,272.7,True,1000,667,3
data\raw\Organic\egg_shells\1000_F_523577764_HniZM09ls0H3vw7i0DXikSEzdasvzmoy.jpg,organic,1000_F_523577764_HniZM09ls0H3vw7i0DXikSEzdasvzmoy.jpg,406.55,True,1000,720,3
data\raw\Organic\egg_shells\1_872_600.jpg,organic,1_872_600.jpg,91.32,True,600,511,3
data\raw\Organic\egg_shells\2020_04_lead_eggshells-on-table_shutterstock_201335783.jpg,organic,2020_04_lead_eggshells-on-table_shutterstock_201335783.jpg,444.89,True,1596,830,3
data\raw\Organic\egg_shells\51kXtLk8BSL.jpg,organic,51kXtLk8BSL.jpg,44.6,True,1000,1000,3
data\raw\Organic\egg_shells\5908_egg_shells2.jpg,organic,5908_egg_shells2.jpg,69.51,True,1200,800,3
data\raw\Organic\egg_shells\5f421e3164a4ed8a454c7b20c1e3ebe5--eggshell-mosaic-tutorial-diy - Copy.jpg,organic,5f421e3164a4ed8a454c7b20c1e3ebe5--eggshell-mosaic-tutorial-diy - Copy.jpg,125.81,True,736,776,3
data\raw\Organic\egg_shells\698107-hatched-open-poultry-chicks-egg-shells-shell-706502.jpg,organic,698107-hatched-open-poultry-chicks-egg-shells-shell-706502.jpg,49.79,True,1280,720,3
data\raw\Organic\egg_shells\81E5gnm5CnL._AC_UF10001000_QL80_.jpg,organic,81E5gnm5CnL._AC_UF10001000_QL80_.jpg,96.23,True,1000,983,3
data\raw\Organic\egg_shells\8d25mv_ncpmpairindiafoodeggshells_625x300_08_October_19.jpg,organic,8d25mv_ncpmpairindiafoodeggshells_625x300_08_October_19.jpg,43.79,True,650,400,3
data\raw\Organic\egg_shells\AdobeStock_479886517-scaled-e1674774370139.jpeg,organic,AdobeStock_479886517-scaled-e1674774370139.jpeg,374.89,True,1800,1200,3
data\raw\Organic\egg_shells\animist-donyi-polo-shrine-made-from-bamboo-feathers-and-eggshells-E4A21E.jpg,organic,animist-donyi-polo-shrine-made-from-bamboo-feathers-and-eggshells-E4A21E.jpg,258.99,True,1300,955,3
data\raw\Organic\egg_shells\BeachBag_IndiaInk_Egg-DSC_1902-1200_800x.jpg,organic,BeachBag_IndiaInk_Egg-DSC_1902-1200_800x.jpg,217.21,True,800,800,3
data\raw\Organic\egg_shells\BeachBag_IndiaInk_egg-DSC_2400-1200_800x.jpg,organic,BeachBag_IndiaInk_egg-DSC_2400-1200_800x.jpg,155.55,True,800,800,3
data\raw\Organic\egg_shells\bowl-containing-eggshells.jpg,organic,bowl-containing-eggshells.jpg,66.24,True,1100,734,3
data\raw\Organic\egg_shells\broken-egg-shells.jpg,organic,broken-egg-shells.jpg,43.7,True,728,484,3
data\raw\Organic\egg_shells\broken-eggs-1711144_1920.jpg,organic,broken-eggs-1711144_1920.jpg,289.77,True,1920,1280,3
data\raw\Organic\egg_shells\broken-eggs-eggshells-carton-mc-2x1-220718.jpg,organic,broken-eggs-eggshells-carton-mc-2x1-220718.jpg,1614.84,True,2400,1200,3
data\raw\Organic\egg_shells\broken-eggshells-carolsandra-cc.jpg,organic,broken-eggshells-carolsandra-cc.jpg,519.53,True,1000,785,3
data\raw\Organic\egg_shells\broken-eggshells.jpg,organic,broken-eggshells.jpg,74.47,True,2121,1414,3
data\raw\Organic\egg_shells\brown-crushed-egg-shell.jpg,organic,brown-crushed-egg-shell.jpg,193.88,True,1000,1667,3
data\raw\Organic\egg_shells\catalysts-12-00246-ag.png,organic,catalysts-12-00246-ag.png,273.14,True,1100,560,3
data\raw\Organic\egg_shells\cc8b3c.jpg,organic,cc8b3c.jpg,83.43,True,1200,803,3
data\raw\Organic\egg_shells\Chicken-eggshell-membrane-upcycled-for-bakery-Eggbrane-alleviates-joint-stiffness-and-pain.jpg,organic,Chicken-eggshell-membrane-upcycled-for-bakery-Eggbrane-alleviates-joint-stiffness-and-pain.jpg,109.29,True,750,500,3
data\raw\Organic\egg_shells\chicken-of-eggshells.jpg,organic,chicken-of-eggshells.jpg,146.95,True,954,1055,3
data\raw\Organic\egg_shells\composting-eggshells.jpg,organic,composting-eggshells.jpg,61.55,True,1200,900,3
data\raw\Organic\egg_shells\crushed-eggshells-for-chickens.jpg,organic,crushed-eggshells-for-chickens.jpg,72.51,True,772,630,3
data\raw\Organic\egg_shells\crushing-eggshells.jpg.webp,organic,crushing-eggshells.jpg.webp,67.89,True,1000,667,3
data\raw\Organic\egg_shells\depositphotos_40630785-stock-photo-pile-of-broken-eggshells.jpg,organic,depositphotos_40630785-stock-photo-pile-of-broken-eggshells.jpg,53.34,True,600,400,3
data\raw\Organic\egg_shells\depositphotos_42000011-stock-photo-broken-chicken-eggshells.jpg,organic,depositphotos_42000011-stock-photo-broken-chicken-eggshells.jpg,46.16,True,600,400,3
data\raw\Organic\egg_shells\Egg-rmh.jpg,organic,Egg-rmh.jpg,152.38,True,1000,750,3
data\raw\Organic\egg_shells\egg-shell-1.jpg,organic,egg-shell-1.jpg,41.36,True,1000,1000,3
data\raw\Organic\egg_shells\egg-shell-1668237416-6621619.jpeg,organic,egg-shell-1668237416-6621619.jpeg,29.88,True,600,396,3
data\raw\Organic\egg_shells\egg-shell-header.jpg,organic,egg-shell-header.jpg,79.48,True,860,460,3
data\raw\Organic\egg_shells\egg-shells-1622966061-5849297.jpeg,organic,egg-shells-1622966061-5849297.jpeg,60.66,True,800,533,3
data\raw\Organic\egg_shells\egg-shells.jpg,organic,egg-shells.jpg,235.65,True,1500,1000,3
data\raw\Organic\egg_shells\egg-shells2.jpg,organic,egg-shells2.jpg,207.82,True,1000,667,3
data\raw\Organic\egg_shells\eggshell-fertilizer.jpg,organic,eggshell-fertilizer.jpg,54.22,True,1000,667,3
data\raw\Organic\egg_shells\eggshell20powder-800x800.jpg,organic,eggshell20powder-800x800.jpg,54.51,True,800,800,3
data\raw\Organic\egg_shells\eggshell9.png,organic,eggshell9.png,4468.49,True,2000,2000,3
data\raw\Organic\egg_shells\eggshellpinfbready.png,organic,eggshellpinfbready.png,113.48,True,800,419,3
data\raw\Organic\egg_shells\eggshells-.png,organic,eggshells-.png,269.08,True,1200,800,3
data\raw\Organic\egg_shells\Eggshells-and-Other-Food-Waste-on-Compost-Pile.jpg,organic,Eggshells-and-Other-Food-Waste-on-Compost-Pile.jpg,71.42,True,800,533,3
data\raw\Organic\egg_shells\eggshells-bucket-cropped.jpg,organic,eggshells-bucket-cropped.jpg,315.41,True,1200,956,3
data\raw\Organic\egg_shells\eggshells-in-bowl-1296x728.jpg,organic,eggshells-in-bowl-1296x728.jpg,42.97,True,1296,728,3
data\raw\Organic\egg_shells\eggshells-in-garden.jpg,organic,eggshells-in-garden.jpg,598.75,True,849,565,3
data\raw\Organic\egg_shells\eggshells-in-the-garden.jpg,organic,eggshells-in-the-garden.jpg,62.65,True,500,384,3
data\raw\Organic\egg_shells\Eggshells-Lying-on-the-Ground.jpg,organic,Eggshells-Lying-on-the-Ground.jpg,79.83,True,800,533,3
data\raw\Organic\egg_shells\Eggshells-scaled.jpg,organic,Eggshells-scaled.jpg,377.47,True,2560,1707,3
data\raw\Organic\egg_shells\eggshells-slugs-2x.jpg,organic,eggshells-slugs-2x.jpg,126.27,True,450,575,3
data\raw\Organic\egg_shells\Eggshells.jpg,organic,Eggshells.jpg,59.76,True,800,533,3
data\raw\Organic\egg_shells\eggshells1.jpg,organic,eggshells1.jpg,34.14,True,590,422,3
data\raw\Organic\egg_shells\eggshells2.jpg,organic,eggshells2.jpg,631.43,True,866,577,3
data\raw\Organic\egg_shells\EggshellsGardening-3.jpg,organic,EggshellsGardening-3.jpg,1244.99,True,1667,2500,3
data\raw\Organic\egg_shells\eggshells_759.jpg,organic,eggshells_759.jpg,32.28,True,759,422,3
data\raw\Organic\egg_shells\eggshells_uses_759.jpg,organic,eggshells_uses_759.jpg,48.02,True,759,422,3
data\raw\Organic\egg_shells\eggshells_uses_incopy.jpg,organic,eggshells_uses_incopy.jpg,30.24,True,759,500,3
data\raw\Organic\egg_shells\Eggshell_001.jpg,organic,Eggshell_001.jpg,1324.26,True,2304,1728,3
data\raw\Organic\egg_shells\Eggshell_THUMBNAIL.jpg,organic,Eggshell_THUMBNAIL.jpg,45.08,True,800,800,3
data\raw\Organic\egg_shells\elisa-sheehan-kintsugi-eggshells-1.jpg,organic,elisa-sheehan-kintsugi-eggshells-1.jpg,123.89,True,1100,1396,3
data\raw\Organic\egg_shells\Emu_Egg_shell_painting_world_record-1.jpg,organic,Emu_Egg_shell_painting_world_record-1.jpg,136.31,True,800,533,3
data\raw\Organic\egg_shells\Engraved-ostrich-eggshell-fragment-Upper-Palaeolithic-Patne-India.png,organic,Engraved-ostrich-eggshell-fragment-Upper-Palaeolithic-Patne-India.png,212.32,True,765,531,3
data\raw\Organic\egg_shells\Engravings-on-ostrich-eggshell-fragment-Patne-western-India-early-Upper-Palaeolithic.png,organic,Engravings-on-ostrich-eggshell-fragment-Patne-western-India-early-Upper-Palaeolithic.png,70.03,True,467,319,3
data\raw\Organic\egg_shells\ew-group-of-broken-eggshells-stacked-on-white-background-flat-lay-2071149671.jpg,organic,ew-group-of-broken-eggshells-stacked-on-white-background-flat-lay-2071149671.jpg,305.94,True,1500,1521,3
data\raw\Organic\egg_shells\ew-group-of-broken-eggshells-stacked-on-white-background-flat-lay-2078296249.jpg,organic,ew-group-of-broken-eggshells-stacked-on-white-background-flat-lay-2078296249.jpg,192.37,True,1500,1101,3
data\raw\Organic\egg_shells\FB-eggshells-for-the-garden.jpg,organic,FB-eggshells-for-the-garden.jpg,39.16,True,1200,630,3
data\raw\Organic\egg_shells\FB_IMG_1604548763726.jpg,organic,FB_IMG_1604548763726.jpg,58.54,True,640,480,3
data\raw\Organic\egg_shells\featured-eggshells-in-the-garden.jpg,organic,featured-eggshells-in-the-garden.jpg,54.93,True,1200,1200,3
data\raw\Organic\egg_shells\feed-chickens-eggshells-calcium-feature-2-1140x912.jpg,organic,feed-chickens-eggshells-calcium-feature-2-1140x912.jpg,108.04,True,1140,912,3
data\raw\Organic\egg_shells\GettyImages-1136556806.jpg,organic,GettyImages-1136556806.jpg,229.22,True,2121,1414,3
data\raw\Organic\egg_shells\gettyimages-115783266.jpg,organic,gettyimages-115783266.jpg,31.74,True,1200,800,3
data\raw\Organic\egg_shells\GettyImages-1288209464-e1680536099894.jpg,organic,GettyImages-1288209464-e1680536099894.jpg,443.21,True,2011,1342,3
data\raw\Organic\egg_shells\grinding-eggshells-2x.jpg,organic,grinding-eggshells-2x.jpg,87.32,True,750,350,3
data\raw\Organic\egg_shells\how-to-use-egg-shells-in-your-beauty-and-skincare-routine-500x300-piccontent.jpg,organic,how-to-use-egg-shells-in-your-beauty-and-skincare-routine-500x300-piccontent.jpg,30.05,True,500,300,3
data\raw\Organic\egg_shells\how-to-use-eggshells-in-garden.jpg,organic,how-to-use-eggshells-in-garden.jpg,75.51,True,1200,628,3
data\raw\Organic\egg_shells\HowtoGrindEggshellsforPlants_f6ebf5dc8c7ff2ee2d9fb6778a9bf612_2000.jpeg,organic,HowtoGrindEggshellsforPlants_f6ebf5dc8c7ff2ee2d9fb6778a9bf612_2000.jpeg,224.28,True,1200,900,3
data\raw\Organic\egg_shells\idiom-walk-on-eggshells.png,organic,idiom-walk-on-eggshells.png,129.94,True,1000,1500,3
data\raw\Organic\egg_shells\il_300x300.4958894282_bt9k.jpg,organic,il_300x300.4958894282_bt9k.jpg,44.05,True,300,300,3
data\raw\Organic\egg_shells\il_fullxfull.991265431_jqg5.jpg,organic,il_fullxfull.991265431_jqg5.jpg,181.49,True,1125,1125,3
data\raw\Organic\egg_shells\Image_eggshells.jpg,organic,Image_eggshells.jpg,39.47,True,640,426,3
data\raw\Organic\egg_shells\IMG_eggshellwaste-848x551.jpg,organic,IMG_eggshellwaste-848x551.jpg,84.5,True,848,551,3
data\raw\Organic\egg_shells\india-s-fssai-grants-approval-for-nem-2.jpg,organic,india-s-fssai-grants-approval-for-nem-2.jpg,39.06,True,800,450,3
data\raw\Organic\egg_shells\iStock_000003656044XSmall_egg-shells.jpg,organic,iStock_000003656044XSmall_egg-shells.jpg,67.72,True,433,277,3
data\raw\Organic\egg_shells\kvjhnutlxx2zrto2or8j.png,organic,kvjhnutlxx2zrto2or8j.png,69.83,True,349,480,3
data\raw\Organic\egg_shells\l-intro-1680523821.jpg,organic,l-intro-1680523821.jpg,261.72,True,1600,901,3
data\raw\Organic\egg_shells\making-faces-on-eggshell.jpg,organic,making-faces-on-eggshell.jpg,54.99,True,500,375,3
data\raw\Organic\egg_shells\maxresdefault.jpg,organic,maxresdefault.jpg,143.7,True,1280,720,3
data\raw\Organic\egg_shells\maxresdefault2.jpg,organic,maxresdefault2.jpg,167.39,True,1280,720,3
data\raw\Organic\egg_shells\MG_0288-2000x1333-2.jpg,organic,MG_0288-2000x1333-2.jpg,276.82,True,2000,1333,3
data\raw\Organic\egg_shells\MV5BM2M1NzZjNTQtNzliYi00NTA5LWI4NDktY2Q5NDFkMTAxYzk2XkEyXkFqcGdeQXVyMjQwMjk0NjI._V1_.jpg,organic,MV5BM2M1NzZjNTQtNzliYi00NTA5LWI4NDktY2Q5NDFkMTAxYzk2XkEyXkFqcGdeQXVyMjQwMjk0NjI._V1_.jpg,126.92,True,420,652,3
data\raw\Organic\egg_shells\Ostrich-kaiH--621x414LiveMint.JPG.jpg,organic,Ostrich-kaiH--621x414LiveMint.JPG.jpg,31.7,True,621,414,3
data\raw\Organic\egg_shells\pexels-antony-trivet-12626269-scaled.jpg,organic,pexels-antony-trivet-12626269-scaled.jpg,750.65,True,2560,1707,3
data\raw\Organic\egg_shells\powder-ground-egg-shells-warm-water-used-as-calcium-supplement-popular-asia-india-119971114.jpg,organic,powder-ground-egg-shells-warm-water-used-as-calcium-supplement-popular-asia-india-119971114.jpg,49.94,True,800,534,3
data\raw\Organic\egg_shells\Powder-preparation-steps-of-calcined-eggshells-a-Eggshell-b-Sun-drying-c.jpg,organic,Powder-preparation-steps-of-calcined-eggshells-a-Eggshell-b-Sun-drying-c.jpg,79.39,True,600,412,3
data\raw\Organic\egg_shells\rbzywo5dfoy.jpg,organic,rbzywo5dfoy.jpg,224.78,True,1600,1067,3
data\raw\Organic\egg_shells\Reusing2520Eggshells25201.png,organic,Reusing2520Eggshells25201.png,563.85,True,515,700,3
data\raw\Organic\egg_shells\rinsing-eggshells-with-water-before-drying-and-crushing.jpg,organic,rinsing-eggshells-with-water-before-drying-and-crushing.jpg,29.9,True,640,422,3
data\raw\Organic\egg_shells\robin-eggshells-e1531519300984.jpg,organic,robin-eggshells-e1531519300984.jpg,82.17,True,700,467,3
data\raw\Organic\egg_shells\ruCCMI2J-eggshells.png,organic,ruCCMI2J-eggshells.png,165.82,True,745,491,3
data\raw\Organic\egg_shells\seedling-growth-in-eggshells.jpg,organic,seedling-growth-in-eggshells.jpg,152.97,True,1600,1200,3
data\raw\Organic\egg_shells\shutterstock_64124065.jpg,organic,shutterstock_64124065.jpg,73.53,True,1528,800,3
data\raw\Organic\egg_shells\Singapore20Eggshell20Coaster20Making20Workshop20by20Eco20Rangers20Pte20Ltd.jpg,organic,Singapore20Eggshell20Coaster20Making20Workshop20by20Eco20Rangers20Pte20Ltd.jpg,165.35,True,1200,630,3
data\raw\Organic\egg_shells\sprinkling-eggshells-in-garden.jpg,organic,sprinkling-eggshells-in-garden.jpg,103.75,True,1500,1000,3
